"depot","route_no","line_id"
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"201",U201002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
2,"170",U170002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
27,T559,T559002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
7,T786,T786002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
5,T450,T450002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
22,T457,T457002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,"201",K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
10,T201,K201002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T352,T352002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
22,T464,T464002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
21,T105,T105002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T401,T401002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
22,T407,T407002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
2,"254",U254002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
5,T602,T602002
2,GP05,S700002
2,GP05,S700002
2,GP05,S700001
2,GP05,S700001
7,GP04,S701002
7,GP04,S701002
7,GP04,S701001
7,GP04,S701001
4,GP06,S702002
4,GP06,S702002
4,GP06,S702001
4,GP06,S702001
5,GP03,S703002
5,GP03,S703002
5,GP03,S703002
5,GP03,S703002
5,GP03,S703002
5,GP03,S703002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506002
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
5,"506",U506001
10,"200",K200001
10,"200",K200001
10,"200",K200001
10,"200",K200001
10,"200",K200001
10,"200",K200001
10,"200",K200001
10,"200",K200001
10,"200",K200002
10,"200",K200002
10,"200",K200002
10,"200",K200002
10,"200",K200002
10,"200",K200002
10,"200",K200002
10,"200",K200002
10,"200",K200002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
22,T511,T511002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T222,T222002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
2,T221,T221002
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401001
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"401",K401002
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402001
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"402",K402002
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100001
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"100",K100002
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302001
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"302",K302002
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500001
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"500",K500002
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400001
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"400",K400002
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301001
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
10,"301",K301002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
21,T121,T121002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
22,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
27,T569,T569002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
5,T640,T640002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
21,T104,T104002
2,BC2,S602002
2,BC2,S602002
2,BC2,S602002
2,BC3,S605002
2,BC3,S605002
2,BC3,S605002
2,BC4,S609002
2,BC4,S609002
2,BC4,S609002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
22,T402,T402002
